ZINC_ID	MWT	LogP	Desolv_apolar	Desolv_polar	HBD	HBA	tPSA	Charge	NRB	SMILES
ZINC00117680	292.092	2.66	3.55	-11.45	0	5	65	0	2	c1ccnc(c1)c2nc(no2)c3ccc(o3)Br
ZINC00117683	266.304	2.19	9.95	-8.74	1	5	56	0	2	c1ccc(cc1)[C@@H]2C[C@H](n3c(ncn3)N2)c4ccco4
ZINC00117685	295.384	2.18	-0.57	-47.19	1	5	82	-1	3	Cc1csc(n1)NC(=O)[C@H]2CC[C@](C2(C)C)(C)C(=O)[O-]
ZINC00117686	320.344	4.27	3.99	-14.88	0	4	56	0	3	Cc1ccccc1C(=O)Oc2ccc3c(c2)oc(=O)c4c3CCC4
ZINC00117688	266.304	2.19	9.95	-8.71	1	5	56	0	2	c1ccc(cc1)[C@H]2C[C@@H](n3c(ncn3)N2)c4ccco4
ZINC00117689	289.356	3.64	0.82	-11.52	1	4	55	0	5	CC(C)OC(=O)c1ccc(cc1)NC(=O)c2cccs2
ZINC00117690	295.384	2.18	6.68	-59.17	1	5	82	-1	3	Cc1csc(n1)NC(=O)[C@@H]2CC[C@](C2(C)C)(C)C(=O)[O-]
ZINC00117691	266.304	2.19	9.93	-9.98	1	5	56	0	2	c1ccc(cc1)[C@@H]2C[C@@H](n3c(ncn3)N2)c4ccco4
ZINC00117693	295.384	2.18	-0.56	-58.58	1	5	82	-1	3	Cc1csc(n1)NC(=O)[C@H]2CC[C@@](C2(C)C)(C)C(=O)[O-]
ZINC00117694	313.353	3.79	1.85	-13.75	1	5	64	0	6	CC(C)OC(=O)c1ccc(cc1)NC(=O)c2ccc(cc2)OC
ZINC00117695	214.272	1.68	8.65	-8.36	1	4	43	0	1	C[C@H]1C[C@H](n2c(ncn2)N1)c3ccccc3
ZINC00117696	297.354	4.14	2.08	-10.02	1	4	55	0	5	Cc1ccccc1C(=O)Nc2ccc(cc2)C(=O)OC(C)C
ZINC00117698	295.384	2.18	-0.55	-47.16	1	5	82	-1	3	Cc1csc(n1)NC(=O)[C@@H]2CC[C@@](C2(C)C)(C)C(=O)[O-]
ZINC00117699	214.272	1.68	8.32	-9.08	1	4	43	0	1	C[C@@H]1C[C@H](n2c(ncn2)N1)c3ccccc3
ZINC00117702	214.272	1.68	8.31	-9.06	1	4	43	0	1	C[C@H]1C[C@@H](n2c(ncn2)N1)c3ccccc3
ZINC00117703	297.354	4.19	2.13	-10.85	1	4	55	0	5	Cc1ccc(cc1)C(=O)Nc2ccc(cc2)C(=O)OC(C)C
ZINC00117705	340.383	3.06	7.61	-10.24	0	7	71	0	6	Cc1ccccc1Cn2nc(nn2)c3cc(c(c(c3)OC)OC)OC
ZINC00117706	343.379	3.38	2.17	-14.28	1	6	73	0	7	CC(C)OC(=O)c1ccc(cc1)NC(=O)c2ccc(c(c2)OC)OC
ZINC00117707	214.272	1.68	8.64	-8.4	1	4	43	0	1	C[C@@H]1C[C@@H](n2c(ncn2)N1)c3ccccc3
ZINC00117709	319.412	3.04	12.19	-8.89	1	5	46	0	3	CN(C)c1ccc(cc1)[C@H]2C[C@H](Nc3n2ncn3)c4ccccc4
ZINC00117710	291.286	0.75	0.27	-20.07	0	7	73	0	3	c1ccc(c(c1)c2nnn(n2)CC(=O)N3CCOCC3)F
ZINC00117712	331.202	4.53	1.72	-6.9	1	3	34	0	3	c1ccc(c(c1)NC(=O)c2ccc(c(c2)Cl)Cl)n3cccc3
ZINC00117714	319.412	3.04	10.81	-10.84	1	5	46	0	3	CN(C)c1ccc(cc1)[C@@H]2C[C@H](Nc3n2ncn3)c4ccccc4
ZINC00117716	319.412	3.04	10.84	-10.8	1	5	46	0	3	CN(C)c1ccc(cc1)[C@H]2C[C@@H](Nc3n2ncn3)c4ccccc4
ZINC00117719	319.412	3.04	12.19	-8.93	1	5	46	0	3	CN(C)c1ccc(cc1)[C@@H]2C[C@@H](Nc3n2ncn3)c4ccccc4
ZINC00117724	318.336	2.99	10.35	-15.02	0	6	62	0	2	c1ccc(cc1)C2=Nc3ncnn3[C@@H](C2)c4ccc5c(c4)OCO5
ZINC00117725	332.787	4.71	0	-15.07	2	5	67	0	5	CC(C)OC(=O)c1ccc(cc1)NC(=O)Nc2cccc(c2)Cl
ZINC00117728	327.38	4.13	2.12	-15.07	1	5	64	0	7	Cc1cccc(c1)OCC(=O)Nc2ccc(cc2)C(=O)OC(C)C
ZINC00117729	318.336	2.99	10.85	-14.14	0	6	62	0	2	c1ccc(cc1)C2=Nc3ncnn3[C@H](C2)c4ccc5c(c4)OCO5
ZINC00117732	327.38	4.16	2.12	-14.92	1	5	64	0	7	Cc1ccc(cc1)OCC(=O)Nc2ccc(cc2)C(=O)OC(C)C
ZINC00117733	343.379	2.01	-0.94	-15.19	1	6	66	0	6	COc1ccc(cc1OC)CC(=O)NC[C@H]2COc3ccccc3O2
ZINC00117737	343.379	2.01	-1	-15.37	1	6	66	0	6	COc1ccc(cc1OC)CC(=O)NC[C@@H]2COc3ccccc3O2
ZINC00117738	252.342	3.77	-0.51	-6.68	1	2	16	0	1	c1ccc-2c(c1)N[C@H](c3n2ccc3)c4cccs4
ZINC00117741	252.342	3.77	-0.52	-6.64	1	2	16	0	1	c1ccc-2c(c1)N[C@@H](c3n2ccc3)c4cccs4
ZINC00117742	264.257	0.35	-2.14	-50.01	1	6	87	-1	5	c1ccc2c(c1)OC[C@H](O2)CNC(=O)CCC(=O)[O-]
ZINC00117743	347.798	4.34	1.69	-17.25	1	5	64	0	7	CC(C)OC(=O)c1ccc(cc1)NC(=O)COc2ccccc2Cl
ZINC00117744	280.758	4.55	9.63	-6.35	1	2	17	0	1	c1ccc-2c(c1)N[C@H](c3n2ccc3)c4ccc(cc4)Cl
ZINC00117745	264.257	0.35	-2.09	-49.95	1	6	87	-1	5	c1ccc2c(c1)OC[C@@H](O2)CNC(=O)CCC(=O)[O-]
ZINC00117747	311.381	3.12	6.98	-9.77	1	4	48	0	5	CCOc1ccc(cc1)C(=O)NC[C@H]2c3ccccc3CCO2
ZINC00117748	347.798	4.36	1.65	-13.68	1	5	64	0	7	CC(C)OC(=O)c1ccc(cc1)NC(=O)COc2cccc(c2)Cl
ZINC00117749	280.758	4.55	9.63	-6.3	1	2	17	0	1	c1ccc-2c(c1)N[C@@H](c3n2ccc3)c4ccc(cc4)Cl
ZINC00117750	311.381	3.12	6.9	-9.86	1	4	48	0	5	CCOc1ccc(cc1)C(=O)NC[C@@H]2c3ccccc3CCO2
ZINC00117751	230.745	3.11	-2.44	-5.08	1	2	24	0	2	CNc1nc(cs1)c2ccc(s2)Cl
ZINC00117752	284.315	2.50	1	-12.56	1	5	68	0	5	CC(C)OC(=O)c1ccc(cc1)NC(=O)c2cccnc2
ZINC00117754	327.38	3.28	-0.76	-13.47	1	5	56	0	5	COc1ccc(c(c1)OC)C(=O)NC[C@H]2c3ccccc3CCO2
ZINC00117756	327.38	3.28	-0.83	-13.57	1	5	56	0	5	COc1ccc(c(c1)OC)C(=O)NC[C@@H]2c3ccccc3CCO2
ZINC00117757	341.363	3.17	1.06	-16.32	1	6	73	0	5	CC(C)OC(=O)c1ccc(cc1)NC(=O)[C@H]2COc3ccccc3O2
ZINC00117758	304.371	4.35	7.35	-8.16	0	5	61	0	6	CCOC(=O)c1ccc(cc1)Oc2cc(nc(n2)SC)C
ZINC00117759	295.27	2.92	6.87	-55.31	1	5	91	-1	3	c1ccc2c(c1)c(c(c(=O)o2)CC(=O)c3ccccc3O)[O-]
ZINC00117760	341.363	3.17	1.09	-14.98	1	6	73	0	5	CC(C)OC(=O)c1ccc(cc1)NC(=O)[C@@H]2COc3ccccc3O2
ZINC00117762	263.298	1.41	5.9	-44.86	1	5	82	-1	3	c1csc(n1)NC(=O)[C@@H]2[C@@H]3C[C@H]([C@H]2C(=O)[O-])C=C3
ZINC00117763	226.615	1.83	5.46	-7.76	0	4	53	0	2	COC(=O)[C@H]1C(=O)c2cc(ccc2O1)Cl
ZINC00117778	278.789	3.97	7.03	-6.28	0	2	26	0	2	c1cc(cnc1)c2nc(cs2)c3ccc(s3)Cl
ZINC00117780	305.342	3.47	-2.33	-12.22	0	9	89	0	6	CCOc1ccc(nn1)Oc2nc(nc(n2)N(C)C)N(C)C
ZINC00117781	299.833	3.98	-1.81	-6.08	0	3	38	0	2	Cc1c(snn1)c2nc(cs2)c3ccc(s3)Cl
ZINC00117785	290.344	2.38	0.33	-13.37	1	5	68	0	5	Cc1c(nc(s1)NC(=O)c2ccccc2)CC(=O)OC
ZINC00117792	283.83	4.63	-1.33	-4.34	0	1	12	0	2	c1cc(sc1c2csc(n2)c3ccsc3)Cl
ZINC00117796	279.777	3.22	-2.55	-8.66	0	3	38	0	2	c1cc(sc1c2csc(n2)c3cnccn3)Cl
ZINC00117799	295.404	3.56	0.6	-9.48	1	4	55	0	5	CCC(=O)Nc1c(c2c(s1)C[C@H](CC2)C)C(=O)OCC
ZINC00117800	298.845	3.57	-2.32	-8.87	0	2	25	0	2	Cc1nc(cs1)c2nc(cs2)c3ccc(s3)Cl
ZINC00117801	295.404	3.56	0.6	-9.44	1	4	55	0	5	CCC(=O)Nc1c(c2c(s1)C[C@@H](CC2)C)C(=O)OCC
ZINC00117802	264.312	2.89	-2.46	-30.1	5	5	89	1	3	c1ccc(cc1)c2c3ccccc3nc(n2)NC(=[NH2+])N
ZINC00117803	309.431	4.13	0.75	-9.11	1	4	55	0	6	CCCC(=O)Nc1c(c2c(s1)C[C@H](CC2)C)C(=O)OCC
ZINC00117806	298.757	3.54	-2.89	-28.55	5	5	89	1	3	c1ccc(cc1)c2c3cc(ccc3nc(n2)NC(=[NH2+])N)Cl
ZINC00117807	309.431	4.13	0.75	-9.09	1	4	55	0	6	CCCC(=O)Nc1c(c2c(s1)C[C@@H](CC2)C)C(=O)OCC
ZINC00117810	304.393	1.54	3.12	-11.79	0	6	67	0	4	CCOC(=O)N1CCN(CC1)S(=O)(=O)c2cccs2
ZINC00117812	344.436	3.16	0.08	-9.9	1	5	68	0	5	CCOC(=O)c1c2c(sc1NC(=O)c3cccnc3)C[C@H](CC2)C
ZINC00117817	344.436	3.16	0.08	-9.92	1	5	68	0	5	CCOC(=O)c1c2c(sc1NC(=O)c3cccnc3)C[C@@H](CC2)C
ZINC00117819	258.701	2.43	0.07	-6.96	0	4	36	0	3	COc1ccc(c(c1OC)Cl)C2OCCCO2
ZINC00117822	316.424	2.74	5.1	-45.45	0	5	75	-1	5	CCOC(=O)c1c2c(sc1[N-]S(=O)(=O)C)C[C@H](CC2)C
ZINC00117823	268.75	3.65	-0.18	-8.1	0	3	38	0	2	c1cc(sc1c2csc(n2)c3ccno3)Cl
ZINC00117826	316.424	2.74	5.1	-45.46	0	5	75	-1	5	CCOC(=O)c1c2c(sc1[N-]S(=O)(=O)C)C[C@@H](CC2)C
ZINC00117828	349.368	1.87	4.89	-15.5	1	8	103	0	5	Cc1c(cc(o1)S(=O)(=O)Nc2c3ccccc3n(n2)C)C(=O)OC
ZINC00117833	278.311	4.47	-0.91	-7.55	1	4	43	0	2	Cc1cc(c2ccccc2n1)Nc3cccc4c3OCO4
ZINC00117834	304.374	4.31	8.97	-10.98	0	3	35	0	1	c1ccc2c(c1)N(c3ccccc3S2)C(=O)c4cccnc4
ZINC00117838	294.354	3.36	1.03	-11.23	1	4	51	0	3	CC1=CC(Nc2c1cc(cc2)OC(=O)c3ccccn3)(C)C
ZINC00117840	345.193	3.16	-2.91	-9.14	1	4	59	0	3	Cc1cc(c(nc1)NS(=O)(=O)c2ccc(cc2)F)Br
ZINC00117841	318.404	4.17	0.21	-26.16	4	5	75	1	5	Cc1cc(nc(n1)NC(=[NH2+])Nc2ccccc2c3ccccc3)C
ZINC00117845	306.777	3.08	-0.67	-25.4	4	6	84	1	5	Cc1cc(nc(n1)NC(=[NH2+])Nc2cc(ccc2OC)Cl)C
ZINC00117847	286.359	2.85	-0.2	-25.5	4	6	84	1	5	Cc1ccc(c(c1)NC(=[NH2+])Nc2nc(cc(n2)C)C)OC
ZINC00117849	257.321	1.57	-0.84	-23.08	4	6	88	1	4	Cc1cccc(n1)NC(=[NH2+])Nc2nc(cc(n2)C)C
ZINC00117850	326.195	2.99	5.08	-48.09	0	4	61	-1	3	Cc1cc(c(nc1)[N-]S(=O)(=O)c2ccccc2)Br
ZINC00117854	344.748	3.92	1.4	-33.58	4	5	75	1	5	Cc1cc(nc(n1)NC(=[NH2+])Nc2ccc(c(c2)C(F)(F)F)Cl)C
ZINC00117855	334.403	4.17	-0.37	-29.11	4	6	84	1	6	Cc1cc(nc(n1)NC(=[NH2+])Nc2ccc(cc2)Oc3ccccc3)C
ZINC00117858	248.354	2.21	-0.48	-27.31	3	5	66	1	3	Cc1cc(nc(n1)NC(=[NH2+])N2CCCC[C@H]2C)C
